,danceability,energy,loudness,speechiness,acousticness,instrumentalness,tempo,liveness,valence,time_frame
0,0.559046,0.4928300000000001,-10.62232,0.066036,0.42166770200000003,0.33853502919999995,116.46061999999998,0.19685199999999997,0.451438,short_term
1,0.6349799999999999,0.62454,-8.21934,0.077204,0.28860401,0.192494287,120.29978000000001,0.21177200000000002,0.5182720000000001,medium_term
2,0.502518,0.3594764000000001,-14.26556,0.06838,0.66522,0.4736793214000001,111.31962000000001,0.138596,0.36017199999999994,long_term
3,0.5587376000000001,0.47923456000000003,-11.403584,0.07179760000000002,0.472856244,0.33702456176000006,115.25804000000001,0.18411200000000003,0.4339680000000001,all
