,external_urls,followers,genres,href,id,images,name,popularity,type,uri
36,{'spotify': 'https://open.spotify.com/artist/0gaASCUAMqvXxGFDYaNFca'},"{'href': None, 'total': 10267}","['contemporary jazz', 'jazz']",https://api.spotify.com/v1/artists/0gaASCUAMqvXxGFDYaNFca,0gaASCUAMqvXxGFDYaNFca,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfd5460ef17928a5b42f1d6b7', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fd5460ef17928a5b42f1d6b7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fd5460ef17928a5b42f1d6b7', 'width': 160}]",Ben Wendel,26,artist,spotify:artist:0gaASCUAMqvXxGFDYaNFca
37,{'spotify': 'https://open.spotify.com/artist/0z4gvV4rjIZ9wHck67ucSV'},"{'href': None, 'total': 2887474}",['dance pop'],https://api.spotify.com/v1/artists/0z4gvV4rjIZ9wHck67ucSV,0z4gvV4rjIZ9wHck67ucSV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdcf05227f2b4483f1e356943', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dcf05227f2b4483f1e356943', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dcf05227f2b4483f1e356943', 'width': 160}]",Akon,82,artist,spotify:artist:0z4gvV4rjIZ9wHck67ucSV
38,{'spotify': 'https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy'},"{'href': None, 'total': 579958}","['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'underground hip hop']",https://api.spotify.com/v1/artists/1EpyA68dKpjf7jXmQL88Hy,1EpyA68dKpjf7jXmQL88Hy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb848dcca3aa9c107144949f39', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174848dcca3aa9c107144949f39', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178848dcca3aa9c107144949f39', 'width': 160}]",Noname,60,artist,spotify:artist:1EpyA68dKpjf7jXmQL88Hy
39,{'spotify': 'https://open.spotify.com/artist/1HJHwWck1EY096ea2iPAHO'},"{'href': None, 'total': 104993}","['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trumpet', 'soul jazz', 'stride', 'swing', 'vocal jazz']",https://api.spotify.com/v1/artists/1HJHwWck1EY096ea2iPAHO,1HJHwWck1EY096ea2iPAHO,"[{'height': 400, 'url': 'https://i.scdn.co/image/143442e601bb160cc58087c669ef199f4f7094ac', 'width': 400}, {'height': 200, 'url': 'https://i.scdn.co/image/34ea33365d65ed58d28336281a29d6f9f1d71595', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/5f1eb6b6320f9150b013abb724cd240216d29245', 'width': 64}]",Clifford Brown,52,artist,spotify:artist:1HJHwWck1EY096ea2iPAHO
40,{'spotify': 'https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i'},"{'href': None, 'total': 3537683}","['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",https://api.spotify.com/v1/artists/40Yq4vzPs9VNUrIBG5Jr2i,40Yq4vzPs9VNUrIBG5Jr2i,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbe2f365d2999abe2cc48f6d3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174be2f365d2999abe2cc48f6d3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178be2f365d2999abe2cc48f6d3', 'width': 160}]",The Smashing Pumpkins,74,artist,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i
41,{'spotify': 'https://open.spotify.com/artist/4YNvbaOaqp5pzC5US5t48k'},"{'href': None, 'total': 25012}","['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'vocal jazz']",https://api.spotify.com/v1/artists/4YNvbaOaqp5pzC5US5t48k,4YNvbaOaqp5pzC5US5t48k,"[{'height': 567, 'url': 'https://i.scdn.co/image/4e7a0fb8cfe940f7cb4c287793b7ebf3fdab6753', 'width': 720}, {'height': 504, 'url': 'https://i.scdn.co/image/a43a09eb03d2abe20694ac44b1207f6f92f5ab8b', 'width': 640}, {'height': 158, 'url': 'https://i.scdn.co/image/8d0b87b20e79585aef5dae68d908bf8887751afd', 'width': 200}, {'height': 50, 'url': 'https://i.scdn.co/image/e54eca0df079fe1d7d8982f17bbaf0cee8fb08d0', 'width': 63}]",Lee Konitz,47,artist,spotify:artist:4YNvbaOaqp5pzC5US5t48k
42,{'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'},"{'href': None, 'total': 15353943}","['chicago rap', 'rap']",https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x,5K4W6rqBFWDnAN6FQUkS6x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb867008a971fae0f4d913f63a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174867008a971fae0f4d913f63a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178867008a971fae0f4d913f63a', 'width': 160}]",Kanye West,96,artist,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x
43,{'spotify': 'https://open.spotify.com/artist/1JyQazOFLLO3WfMaRglxnS'},"{'href': None, 'total': 635}","['tibetan pop', 'tibetan traditional']",https://api.spotify.com/v1/artists/1JyQazOFLLO3WfMaRglxnS,1JyQazOFLLO3WfMaRglxnS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737d0adacd8574e9e198be4434', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027d0adacd8574e9e198be4434', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517d0adacd8574e9e198be4434', 'width': 64}]",Tibetan Institute Of Performing Arts,8,artist,spotify:artist:1JyQazOFLLO3WfMaRglxnS
44,{'spotify': 'https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf'},"{'href': None, 'total': 5430926}","['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/1anyVhU62p31KFi8MEzkbf,1anyVhU62p31KFi8MEzkbf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc654cd5b897dea358f9e3da1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c654cd5b897dea358f9e3da1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c654cd5b897dea358f9e3da1', 'width': 160}]",Chance the Rapper,80,artist,spotify:artist:1anyVhU62p31KFi8MEzkbf
45,{'spotify': 'https://open.spotify.com/artist/20qISvAhX20dpIbOOzGK3q'},"{'href': None, 'total': 2548304}","['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",https://api.spotify.com/v1/artists/20qISvAhX20dpIbOOzGK3q,20qISvAhX20dpIbOOzGK3q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb62e7221d46b56e7feb8353a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b62e7221d46b56e7feb8353a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b62e7221d46b56e7feb8353a', 'width': 160}]",Nas,77,artist,spotify:artist:20qISvAhX20dpIbOOzGK3q
46,{'spotify': 'https://open.spotify.com/artist/4jXfFzeP66Zy67HM2mvIIF'},"{'href': None, 'total': 502547}","['adult standards', 'bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",https://api.spotify.com/v1/artists/4jXfFzeP66Zy67HM2mvIIF,4jXfFzeP66Zy67HM2mvIIF,"[{'height': 721, 'url': 'https://i.scdn.co/image/427eff99088d2a1be072a012f04e2406ee7cc24b', 'width': 1000}, {'height': 461, 'url': 'https://i.scdn.co/image/7a21999da5e80714ec222c493dae1c946f1bf36c', 'width': 639}, {'height': 144, 'url': 'https://i.scdn.co/image/6e8c0e19976c7011ad8029d7d48374c1e10d3d18', 'width': 200}, {'height': 46, 'url': 'https://i.scdn.co/image/52507da3472fda2d60f21a128eae6f629078df5c', 'width': 64}]",Bill Evans,65,artist,spotify:artist:4jXfFzeP66Zy67HM2mvIIF
47,{'spotify': 'https://open.spotify.com/artist/66MvLAvLznk5UOvASVGjk4'},"{'href': None, 'total': 105566}","['classical', 'classical performance', 'classical piano', 'latin american classical piano']",https://api.spotify.com/v1/artists/66MvLAvLznk5UOvASVGjk4,66MvLAvLznk5UOvASVGjk4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb66cd5da57e71a33da20de712', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517466cd5da57e71a33da20de712', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17866cd5da57e71a33da20de712', 'width': 160}]",Martha Argerich,57,artist,spotify:artist:66MvLAvLznk5UOvASVGjk4
48,{'spotify': 'https://open.spotify.com/artist/1RjRHE0popjV7rhcHdp376'},"{'href': None, 'total': 20287}","['japanese vgm', 'sound team', 'video game music']",https://api.spotify.com/v1/artists/1RjRHE0popjV7rhcHdp376,1RjRHE0popjV7rhcHdp376,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732472601180911ff89445cbc8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022472601180911ff89445cbc8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512472601180911ff89445cbc8', 'width': 64}]",SIE Sound Team,51,artist,spotify:artist:1RjRHE0popjV7rhcHdp376
49,{'spotify': 'https://open.spotify.com/artist/0IyuDlCVbMa3TAoVaDKEeL'},"{'href': None, 'total': 10069}",['contemporary jazz'],https://api.spotify.com/v1/artists/0IyuDlCVbMa3TAoVaDKEeL,0IyuDlCVbMa3TAoVaDKEeL,"[{'height': 1000, 'url': 'https://i.scdn.co/image/06c0e5fc00346bc76367bf86d90758567a64b4f9', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/a853c234ed71831cfc9f2b143ae354aa5843993b', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/d507b8e6a11ae4104bcdaa4a374b61c94de7f972', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/67af9e61260b1c7b12ad702fd757a90f4d537f29', 'width': 64}]",Kendrick Scott Oracle,31,artist,spotify:artist:0IyuDlCVbMa3TAoVaDKEeL
